artist_id,artist_name,song_id,song_name,loudness,song_hotttnesss,tempo,key_confidence,mode_confidence,year,artist_hotttnesss,duration
ARZDQ3N1187FB5978B,Caspian,SOXSYXR12AB017D599,The Dropsonde,-23.246,0.6908158027635983,131.648,0.228,0.322,2007,0.3987139481701996,125.07383
ARAOADX1187B98AED3,Dwight Twilley,SOOHXQA12AC468C52D,Tulsa Girl,-6.176,0.0,132.513,1.0,0.852,0,0.3189111841635213,145.34485
ARJUYSZ1187B9B2B23,Kati,SORBVLK12A8AE46DEC,Il Tempo Non Torna Più,-10.429,nan,104.006,0.586,0.648,0,0.2512917909447564,260.91057
ARRH63Y1187FB47783,Kanye West / Consequence / Cam'Ron,SORUAXY12A67020A4B,Gone,-6.029,nan,114.39,0.693,0.559,2005,1.0825025567261237,333.34812
ARWDEEB11E2835E73C,Faces,SOEZDAP12AB0184409,My Fault (LP Version),-9.363,0.49080848763126594,119.028,0.0,0.0,1973,0.44949348272169454,187.42812
AR9YV621187B99373E,Marco Beltrami,SOPUGFD12A6D4FB501,Nomads Alive,-23.685,0.0,148.555,0.058,0.363,2004,0.3786499789617854,201.61261
ARD2NDU1187B99B615,Dropkick Murphys,SOOHUOU12A8C1399A5,The Only Road (Album Version),-5.044,0.5899462186541047,137.33,0.193,0.321,0,0.5684918154445614,131.81342
ARP5P651187FB5397F,Jimmie Davis,SOTSJZT12AC4686F5F,Jimmie's Travellin' Blues,-15.582,nan,116.729,0.737,0.589,0,0.2986006799291013,178.442
ARTK5LU1187B9A654C,Michael Gettel,SOLKNXC12A8C13577F,Memory In The Snow,-13.084,nan,138.102,0.606,0.555,1992,0.3337708451653926,221.90975
ARS7E2E1187FB361BC,Mayday,SOUSOTU12A8C13A8E4,Dave D. Blues (how To Make It Sting Like A Career) (Album Version),-7.759,0.34580223396532944,148.661,0.437,0.368,2005,0.3960943716599135,144.40444
AR6BHP31187FB365E1,Sonny Terry,SOJHNUQ12AB0186526,My Baby Likes To Shuffle,-17.294,nan,150.059,0.0,0.202,1994,0.34943133792488706,149.41995
ARXKRVF11E2835D266,Mr. De',SOSZNCW12A8C13F031,Mr. De's Theme,-6.743,0.0,130.019,0.053,0.237,0,0.26974992542225795,240.09098
ARLB7A11187B9A331A,Al Rapone,SOEORHY12A6D4FD453,Chere Duloone,-13.974,nan,220.266,0.537,0.611,0,0.0,185.93914
ARCII0J1187FB3A1B4,The Marx Brothers,SOKUQTD12AB0186577,Un jour aux courses: Who's That Man,-11.058,nan,115.221,0.26,0.427,0,0.37565282400247096,431.51628
ARKR75V1187FB3D4D5,My Chemical Romance,SOQSNYP12A8AE47348,You Know What They Do To Guys Like Us In Prison (Album Version),-4.192,0.3277366831778408,93.0,0.614,0.618,2004,0.7660761644197827,173.73995
ARXDOUQ11F50C4A239,Wednesday 13's Frankenstein Drag Queens From Planet 13,SORKXUS12A8C13E89B,Plan 9 From Outer Space (Album Version),-3.59,nan,143.913,0.596,0.482,0,0.37144710585388685,183.53587
AR8FMEN1187FB4A657,Lizzy Borden,SOBWOOT12AB0183896,The Darker Side,-4.431,0.37598430150044215,115.115,0.102,0.522,2007,0.4199679357708968,379.11465
AREDTTS1187FB5357E,Eric Champion,SOACNEJ12A6D4F6AB6,Why Do We Do?,-9.516,nan,115.656,0.358,0.395,1993,0.33400249749664485,310.77832
ARAKX8D1187B98CCE2,Bob Cheevers,SOLORFT12AB0189D11,Memphis Til' Monday,-6.691,0.20776167657432038,112.958,0.816,0.569,0,0.0,240.22159
ARVAE1F1187B994957,Gerald Veasley,SOSAMRR12AB018203B,On The Fast Track,-8.931,0.2538347361322313,112.213,0.0,0.173,0,0.3204276151562501,371.25179
ARC1CJB1187B99FCA4,Laurie Berkner,SOMRQXT12AB017F9E9,Zodiac,-16.28,0.4051157216913865,141.117,0.38,0.0,0,0.37632596022927123,58.40934
ARI28VJ1187FB4EAD7,Slackbaba,SOKCQWQ12AB0189111,And The Beat Goes Om,-7.319,nan,68.0,0.326,0.353,2006,0.3631324035231626,488.25424
ARW74FW1187FB554AD,Cookies,SOPCIDC12A8C136984,Yan Chin,-14.932,nan,110.975,0.651,0.605,0,0.3128277665798783,171.20608
ARTHEAP122BCFCD0B2,DJ X-Change featuring Joey A,SOYBHQN12AC4687264,Drop Low,-9.193,nan,101.327,0.02,0.178,0,0.28128421554929817,231.78404
ARLPXQE1187B99066C,Bonita & Jerry Cormier,SOQGZXC12AC4685ED6,Dans un grand mur,-7.753,nan,135.121,1.0,0.748,0,0.4270153429835595,138.10893
ARJ1OYE1187B9ACC2D,Ebba Forsberg,SOJWIRI12AB01841A7,Halleluja,-12.53,0.4051157216913865,85.356,0.583,0.645,0,0.34667264396496633,348.99546
ARSC6WR1187FB40B18,Peggy Lee,SOPXWCI12AB0188DE6,It Never Happened To Me,-17.369,nan,144.591,0.364,0.587,0,0.4772603896841658,138.60526
AROY6XW1187B991121,Steve Vai,SOEMAZF12A8C131697,Fever Dream,-6.436,0.5894388783115044,112.149,0.563,0.534,1999,0.543954417055839,364.53832
AR5MSL51187FB52E11,ÄI-TIEM,SONOVWA12A67ADA67B,Zeit für Streit,-8.128,nan,183.698,0.725,0.72,2003,0.0,288.20853
ARYZX981187B9A995B,Zachary Richard,SOPEWUF12AC468E520,See You Later Alligator,-10.964,0.0,137.45,0.574,0.664,0,0.3228797950126099,193.82812
ARRU9GR1187FB43F56,Blind Willie McTell,SOEENNQ12A6D4FA8C7,Love Makin' Mama (Take 2),-14.544,nan,123.745,0.832,0.581,0,0.3853449137330586,173.08689
ARVEZFH1187B9A6F9C,Dominic,SOPKLAS12AB018EEBB,Simple Plan,-3.887,0.42744657148843085,87.636,0.56,0.383,0,0.4093053923174716,230.71302
AR4I72F1187B9A0D85,Suzi Quatro,SOMZKMJ12AB017F236,Don't Break My Heart,-13.526,nan,217.327,0.37,0.438,0,0.23656681277120734,175.35955
ARD2NDU1187B99B615,Dropkick Murphys,SOVFUXP12AB018F6F0,Johnny_ I Hardly Knew Ya,-3.233,0.7881621809787434,199.497,0.0,0.299,0,0.5684918154445614,292.25751
ARFAKQ01187B990163,Georges Delerue,SOCCVNR12A81C230BC,Platoon - Theme,-21.161,0.0,76.965,0.396,0.17,0,0.3735271701536804,417.12281
ARVMZFK11F50C4A0D2,Tunsi,SOAWJAQ12AB01863E0,The Paper Remix,-8.549,nan,101.527,0.477,0.299,0,0.31672195348599,237.7922
ARSWXNX1187FB3D04E,Chango Spasiuk,SOGKODD12A6D4FB0E5,Chamamé crudo,-11.998,0.24906579485370342,159.825,0.684,0.611,0,0.41084158724086123,351.29424
ARSPQ0H1187B999944,Eric Burdon,SOKKLMZ12AB018A141,Feeling Blue,-6.503,0.34580223396532944,97.233,0.398,0.395,2006,0.3591859927517973,288.70485
ARA0JEL1187B998FA3,Dub Wiser,SOKSCMS12A8C1318CC,Atom x,-7.38,0.4743158904670114,130.019,0.157,0.354,0,0.39635775416309527,468.06159
AR4TLW81187B99683D,Martin Sexton,SOJVLTP12A8C13C83A,Glory Bound (LP Version),-7.322,nan,141.438,0.407,0.57,1998,0.44865347112982507,267.36281
AR1CD5Z1187B98F2C2,Pat Metheny,SOHGOUQ12A8C145269,Letter from Home,-27.754,0.6930014280107074,87.559,0.302,0.324,0,0.46397951389833614,166.26893
AR57Z841187B9B7D7D,Gregory Isaacs,SOBTQJS12AB017E85E,Out Deh,-10.918,nan,138.356,0.51,0.387,2001,0.45199859406932164,216.5024
AR74W1A1187FB5ACFC,Devanic,SOKTPEY12AB018170C,You Live_ You Die,-5.419,nan,112.427,0.447,0.383,2006,0.25109374038006843,210.88608
ARHULUL119B8668FAD,When Dinosaurs Ruled The Earth,SONWGAE12A6D4FE8E6,Glee Club,-10.721,nan,87.853,0.092,0.578,0,0.35171779050977087,37.82485
AR4FE4N1187B99395A,Corderoy & U4IC DJ'S,SOGGCHY12AB018C6E9,3 Spirit,-9.014,nan,86.668,0.527,0.583,0,0.37130459023439955,517.642
AREJXK41187B9A4ACC,Raphael,SOWXUNJ12A58A7E1A4,Cierro Mis Ojos,-7.111,nan,123.149,0.377,0.383,0,0.3861516314132549,212.61016
ARQZ3MW1187B99C9B1,Barry Künzel,SOAJXVE12A6D4F5749,Supervisor (Instrumental) (edition Tromo/Rückbank),-2.911,nan,119.91,0.202,0.445,0,0.2563267735551753,251.37587
ARP5MSK1187B99A54C,Jimmy Burns,SOXOTFT12AB01826AB,Rollin' And Tumblin',-10.409,0.0,120.674,1.0,0.852,0,0.27152765767142323,264.51546
ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,SOMOYIF12AB01838BF,An Plas'ay,-13.488,nan,116.04,0.542,0.51,0,0.3912221812323105,319.97342
ARCLFWR1187B9AE7B2,Fun Lovin' Criminals,SOHRYJO12A8AE45E9D,Love Unlimited (Remix) (Explicit),-6.351,nan,93.658,0.023,0.449,0,0.4848767189541058,228.72771
ARDAONS11F4C844929,Ray Kane,SOTYEJF12AB018D2C2,Keiki Slack Key (Instrumental),-18.36,nan,122.651,0.024,0.262,0,0.2798423161638639,200.82893
ARDR4AC1187FB371A1,Montserrat Caballé/Royal Philharmonic Orchestra/Lamberto Gardelli,SOGNZTE12A67AD8518,Guillaume Tell_ Acte II (1988 Digital Remaster): Ils s'éloignent enfin....Sombre forêt,-23.576,nan,53.766,0.611,0.724,0,0.39137058721808954,498.80771
ARO8LVR1187B9A0DE5,Jah Debda,SOGWPOW12A8C142356,Eastern Magic,-13.548,0.3402410785830734,90.002,0.0,0.0,0,0.20136240847013123,277.10649
ARGNGRI11E2835D567,Tam Tam Go!,SOTUHTD12A8C133D88,Belleza Pasajera,-11.324,nan,141.394,0.252,0.399,1993,0.31669216154699004,190.04036
ARUNYOW1187FB43F2A,Blind Boy Fuller,SOREKVX12A8C13887F,Precious Lord,-15.631,nan,96.019,0.878,0.808,1995,0.3601702712487263,167.99302
AR58JT11187B9AF4CC,Carpenters,SOGDOEZ12A6D4F9FBF,An Old Fashioned Christmas,-17.001,0.38293509007501925,80.182,0.771,0.663,1992,0.5372095390200227,134.60853
ARBUHDB1187FB3E72C,Bobby Vee,SOJUJSM12A6D4FAE9B,The Story Of My Life,-7.22,0.0,128.599,0.805,0.716,0,0.39524762318141715,143.35955
ARN3O411187FB4D859,Stephan Micus,SOAZOFQ12A81C20B43,For Abai and Togshan,-21.429,0.2998774882739778,86.066,0.679,0.655,0,0.36553375619798023,1204.29669
ARZ185I1187FB5B8C5,Jonn Serrie,SOWFTOP12A6D4F6E3D,Gentle; the Night (from And the Stars Go With You),-23.129,0.7127914869833514,112.176,0.245,0.316,0,0.3718367671234585,435.69587
AR9A5TK1187B9AD07F,fIREHOSE,SOFKDPV12A8C131B03,Towin' The Line,-10.958,0.5289576174094446,90.653,0.752,0.54,1991,0.3870083217942033,167.3922
ARHSS201187B98A8CC,Yvette Horner,SOBFXLE12AB0183D1A,En Souplesse,-12.8,0.0,189.534,0.311,0.411,0,0.2958898118327957,162.19383
AR5RA3W1187B9B4A22,Pepe Kalle,SOZKTRT12A58A7CF13,Roger Milla,-9.008,nan,140.269,0.789,0.72,2005,0.0,369.52771
AREY3RN1187B993C5F,Goatwhore,SOESPEB12AB018193D,Sky Inferno,-5.511,0.5924458644179127,107.485,0.106,0.352,2003,0.4296896292340641,221.20444
ARHL8SP1187B98F8A3,Sick Of It All,SOQDCJO12A6701C086,Consume (LP Version),-8.814,0.2707759989463275,101.143,0.307,0.375,1994,0.4208018495070056,223.7122
ARJ1AMB1187FB40661,Sukhwinder Singh,SOSPFTC12AB018E880,O Raaje,-7.184,nan,104.978,0.435,0.116,0,0.37262150167840585,342.43873
ARXRK5A1187FB3EAC6,Jaguares,SOGBKCK12AF72A0051,Esta Muy Claro,-8.644,0.38293509007501925,124.057,0.564,0.613,0,0.4943812090858947,308.4273
ARMH10M1187FB4184F,fIREHOSE,SOJXLZA12A6D4F7664,Things Could Turn Around,-10.507,nan,136.13,0.866,0.873,0,0.4349760317895153,190.51057
ARW1MUW1187FB4D5A1,3 Doors Down,SOVJHFQ12A8C13BBF1,Be Like That,-5.206,nan,94.084,0.621,0.789,1999,0.6429822198767309,278.64771
AR0CWOB1187B99FA08,Christophe Beck,SOFLXUY12A8C1364F6,Why Jack Called,-25.661,nan,94.843,0.318,0.558,2006,0.37838739778300756,150.09914
ARZBYDY1187FB46DD7,Cali,SOCVAKZ12AB0184D4F,Un nuovo giorno,-5.329,0.0,87.365,0.459,0.517,0,0.34384449941445117,158.95465
AR5995Z1187B9A112B,The Tarriers,SOVTKCZ12A8C133DC1,Dark As A Dungeon (LP Version),-27.748,nan,101.131,0.161,0.416,0,0.13238413834590113,246.49098
ARWQ2DR1187B98FF28,Ma Rainey & Her Tub Jug Washboard Band,SOCPLZA12AB018ED00,Hear Me Talkin' To You,-20.594,0.0,104.717,0.07,0.298,0,0.3855675231595563,181.86404
ARRS5961187B99F9DE,Nicho Hinojosa,SOGHTLP12AB0187CE8,Tus Viejas Cartas,-9.105,0.56142851762879,98.705,0.339,0.553,2001,0.36064892481202643,188.36853
ARRW6DJ1187FB50A67,Pacha Massive,SOZUEFV12A8C141169,Drive,-7.761,0.5580332287263351,125.994,0.378,0.332,2007,0.4209454860338134,300.93016
ARAXVPF1241B9C9684,Kuldeep Paras,SOACCLQ12A6D4F7F64,Ek Pegh,-5.41,0.0,104.02,0.115,0.155,0,0.0,301.84444
ARWI92K1187B98A5CC,Jets,SOFOFCW12AC468DFC5,Alligator Come Across (Live),-12.993,nan,106.68,0.678,0.561,0,0.4940376649987437,260.38812
ARF3GX71187FB3EB66,Martina McBride,SOALEHA12A8C13ECB3,Thanks A Lot,-7.711,0.4137398358601097,168.08,0.735,0.74,2005,0.6282464191914875,155.97669
ARSMT991187B9A5C45,Keira Green,SOTUQQU12AB018CE53,My Heart Goes Up,-7.278,nan,140.979,0.3,0.352,2004,0.3302947302680234,181.26322
AROP6331187FB398F7,Festival,SOJOBPR12A8C13A022,Festival Resurrection (Outro),-14.296,0.319565986882865,125.778,0.375,0.235,0,0.0,281.57342
ARMEADM11F50C4FDC7,Amanajé,SOSCXBY12A8AE469FF,Herval na percaria,-12.508,0.0,86.679,0.038,0.351,0,0.19232490928343499,283.6371
ARI648V1187B9B5379,Michael Stanley Band,SOZOBFV12AB0181413,You're My Love,-8.662,0.2599644045811874,142.706,0.133,0.254,1981,0.29498661655523356,164.07465
ARROKMI1187B9B42D0,L.a. Dream Team,SODVBYU12A8C13CB5B,Rockberry Jam,-15.734,nan,241.52,0.355,0.232,1985,0.26923068798449545,314.90567
ARKCTSM11F4C83C839,Igor Stravinsky,SOWYEGG12A8C132972,Tango,-25.736,0.5662267608745746,69.742,0.7,0.546,0,0.49576633024009714,247.7971
AR0OTEX1187FB3600D,Los Del Rio,SOTTZPM12A8C13DD62,Canela Pa'  Tu Boca,-4.931,nan,97.986,0.0,0.0,0,0.3511702117219038,216.78975
ARGLOWN1187B99C06D,North Mississippi Allstars,SOJPYPL12A58A7A601,Teasin' Brown,-5.827,0.3725300393660796,114.116,0.171,0.419,2005,0.47695504629068786,219.0624
ARQN3MO1187B98A811,Channel Live,SOSHGJM12AB0184FFC,Turn It Up,-6.338,0.23962909777363708,187.835,0.194,0.223,0,0.38769281997857724,238.81098
ARH0NCL1187B99B41A,Quadro Nuevo,SOUIULB12A6D4F9B17,La Muneca de Alcazar,-15.49,0.30416950343527516,144.047,0.301,0.246,2002,0.40924463861600635,232.9073
ARD842G1187B997376,Blue Rodeo,SONERDT12AB017EE72,Never Look Back,-5.778,0.42744657148843085,148.601,0.722,0.619,2009,0.4479354804795022,199.05261
ARNMBZY122BCFCCEB8,Modern Day Escape,SODPNRD12AB017FB2F,Let's Get Sweaty,-6.904,0.493945867848944,140.029,0.139,0.362,0,0.44988698229438245,187.0624
ARZ4F9B1187FB3C979,Steve Porter,SOZDRYB12AB0188108,Mindless,-9.369,0.0,139.044,0.0,0.0,2000,0.34306299144545954,509.33506
ARHZCG01187B99E4DE,Stanley Clarke;Herbie Hancock,SOMXJIW12A8C130351,Old Friends,-9.421,0.2707759989463275,128.278,0.623,0.537,0,0.4648862571321493,307.59138
ARIHI8H1187B9B0058,Jackie Edwards,SOJBTCX12AB0180CE9,Welcome You Back Home - Original,-19.797,nan,150.951,0.004,0.206,0,0.35929084897032304,160.9922
ARB2M051187FB56FA9,The Sugarhill Gang,SONJYDQ12AB018B0F7,8th Wonder,-9.836,nan,213.617,0.49,0.477,1981,0.42272137011677613,451.02975
ARI6CSW1187B9AF09A,Eko Fresh feat. Summer Cem & DJ Ses,SOATICR12A8C139BDB,Mönchengladbach Love,-6.523,nan,91.987,0.848,0.533,2003,0.3559056297814026,244.63628
ARTE9CG1187B99B1AF,DMX,SOFECIK12A6701DA51,I'ma Bang,-4.557,0.5147533243380469,92.4,0.141,0.235,2001,0.5088131950100051,306.05016
AR27CRT1187B9BA011,Jordan & Baker,SONBXVT12A67ADC81D,Explode (Epic Extended Mix),-8.171,nan,138.997,0.007,0.046,2002,0.2588908204235284,424.9073
AR0O3AV1187FB4D030,Wayne Kramer,SOKTKBH12A8C136F97,Bad Seed,-6.623,nan,141.493,0.275,0.359,0,0.5043077259823238,248.52853
ARF3PG41187FB4B0B4,Dorothy Norwood,SOPRPKO12A58A7D934,No Storm,-12.463,nan,78.958,0.345,0.365,0,0.3203456288328348,512.91383
AR8V1WA1187B9AD9E9,The White Stripes,SOPRMDL12A8C13CAF6,A Martyr For My Love For You,-8.686,0.8450883853168706,85.159,0.018,0.352,2007,0.6538972174277825,259.5522
ARX5XTP1187FB3D8CC,Freddie McGregor,SOFHWUZ12A8AE48B9D,YOUR LOVE,-8.042,0.21204540548371908,158.113,0.761,0.618,0,0.36595104765366643,229.95546
ARIT9Y51187FB364AE,The Irish Rovers,SOYXWRU12AB01801AC,Little Brigid Flynn,-12.71,0.3658235971743669,115.404,0.734,0.711,0,0.39888301085686084,182.04689
AR6G29T1187B9A99F9,KMD,SOFYQSO12AB018A0DA,Get-U-Now,-9.647,0.7211429872493665,103.967,0.455,0.382,2001,0.37998001738563625,147.22567
ARWPYQI1187FB4D55A,Rick Astley,SOCWJDB12A58A776AF,Never Gonna Give You Up,-7.75,0.8642488305884541,113.359,0.324,0.434,1987,0.5074642431149818,211.69587
ARH6W4X1187B99274F,Radiohead,SOVAHZK12A6310F23C,Fake Plastic Trees (Acoustic Version),-12.186,0.6074745483681705,99.68,0.488,0.476,2009,0.6758870114182804,281.12934
ARW4P0V1187B9B182E,Inhume,SOACNSF12AB0184B05,Process to decelerate,-5.01,nan,126.136,0.391,0.304,2003,0.3554322891078459,126.04036
AR9YV621187B99373E,Marco Beltrami,SONEXQJ12AAF3B2A3D,Not A Kid Anymore,-30.82,0.3347065490692206,113.863,0.789,0.786,2009,0.3786499789617854,115.04281
ARBZAIL1187FB5B1C8,Bob Margolin,SODYKGH12A6D4FD729,Ice Or Fire,-8.218,0.4944895175021134,102.516,0.602,0.46,0,0.3268488180257514,227.00363
AR7OEB71187B995A17,Henri Pousseur,SOOLIPF12A8C13B0A2,Parabolics Studies 8,-15.476,nan,63.103,0.262,0.347,0,0.25751540347437846,1280.522
AR3DYAD1187FB3964E,Chet Atkins,SOWIOVE12AB0183FF9,Bourrèe,-17.588,nan,142.48,0.359,0.55,0,0.41457883654371946,87.64036
ARHSNFO1187B993B7C,Grant And Wilson,SOKEQPR12AB018450F,Find Me At the Greasy Spoon,-13.308,nan,95.578,0.404,0.271,0,0.21565957758451398,177.99791
ARQZTGO11E8F5C0768,The Stolen Minks,SOOKARV12A58A79B73,Your Broken Heart,-4.609,0.0,112.152,0.467,0.428,0,0.2982691626980635,233.45587
ARRW6DJ1187FB50A67,Pacha Massive,SOUECYK12AAF3B3AC7,Don't let go,-4.493,nan,105.991,0.013,0.315,2006,0.4209454860338134,205.89669
AR2FSX31187B98E3EF,Ricky Martin,SOQLAEP12A8C1372F1,Fuego De Noche_ Nieve De Día,-8.527,0.5519215149416955,141.71,0.764,0.726,2001,0.4814269364777582,336.19546
ARB5S4L1187FB4AD20,Carlos Ponce,SOXAMTJ12A58A7CD18,Quiero,-5.933,0.0,89.981,0.773,0.647,2002,0.3036181631192548,240.3522
ARLQ5EV1187FB4491D,Don Francisco,SOUGLNY12A8C135E6D,Righteous Disgrace,-12.723,0.0,142.23,0.555,0.593,0,0.3722985729468398,185.44281
ARHZCG01187B99E4DE,Stanley Clarke,SOXRDDV12A8C1380DD,Cruisin',-11.861,nan,118.188,0.258,0.366,0,0.4648862571321493,331.33669
ARQXR6R1187FB46FD6,Soul Asylum,SOQTFNI12A8C140C91,Slowly Rising,-5.225,0.3725300393660796,151.941,0.479,0.49,2006,0.4667756219262354,235.20608
ARIXB7T1187B9AB215,Intars Busulis,SOCYXEO12AB01821FA,?o???? DJ,-4.952,0.0,160.275,0.601,0.585,0,0.3389928026035713,229.11955
ARNMUMC1187B9A7A38,Tigerstyle,SOHRTOF12A6D4F989E,Bonus Track,-5.018,0.0,131.999,0.466,0.516,0,0.3644505941435213,164.93669
ARIYZFT1187FB5393E,Mart'nália,SOKCJCW12A8C141987,Nas águas de Amaralina,-8.09,0.5171489733498444,60.092,0.484,0.535,2006,0.3667046199936735,224.36526
AR8360R1187FB47C18,Cass Fox,SOSKOIH12A6D4F8956,Touch Me,-6.194,0.5183405378823447,128.865,0.239,0.281,0,0.357482871448918,208.1171
AR0QS8F1187B9ADC96,Sandy Lam,SOGEAPM12A8C137932,Zhan Zai Di Yi Pai,-6.693,0.0,122.886,0.808,0.706,0,0.35416895482890376,178.54649
ARYXOV81187B99831D,Seventh Day Slumber,SOXJXPH12A58A7E199,Sabados,-4.935,0.2374078265082083,141.987,0.67,0.609,0,0.5092430986786269,257.14893
ARN3O411187FB4D859,Stephan Micus,SOIKYQE12A81356CFD,Mikhail's Dream,-19.569,0.3775316449767025,92.203,0.924,0.683,2001,0.36553375619798023,504.94649
ARZKUQI11F4C8467A5,Oscar Peterson Trio,SOMCIAU12AAF3B5665,Night And Day,-22.457,0.4944895175021134,172.514,0.0,0.447,0,0.3825281579378538,152.13669
ARYN8YT1187FB38396,Los Iracundos,SOCZRVD12AC468F110,Siempre Soy Tu Barquito De Papel,-9.081,nan,97.337,0.048,0.425,0,0.37747250731152715,155.01016
ARNG61X1187B98C7DF,5 Blind Boys Of Alabama,SOHOHZQ12A8C134AAB,If You Don't Pray For Me,-15.682,0.0,110.879,0.793,0.696,1996,0.42427111444565735,173.71383
ARMVRLO11F4C846488,The Villas,SOKJEMV12A8C1374AD,To Be In Love,-7.324,nan,127.362,0.621,0.538,0,0.0,179.48689
ARSCJQW1187B9B3523,Hoods,SOBVBID12A8AE474E3,Suffer,-5.982,0.2538347361322313,103.931,0.579,0.518,0,0.4166101072230988,63.58159
ARIFK6X1187B9ADA44,Will Ackerman,SOCFGRK12A8C137C8C,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,-28.95,0.3347065490692206,91.6,0.754,0.832,1992,0.3870810844539545,194.19383
AR0VZWC1187B99BA57,The Berzerker,SORGPNH12AF72AB8C0,Pure Hatred,-2.908,nan,120.907,0.171,0.478,2002,0.45755390983649336,84.1922
AR07VS41187FB37944,Mungo Jerry,SOTDUIP12AB017EDD5,Pushbike Song,-15.512,nan,167.793,0.49,0.498,2001,0.4002112979184991,155.24526
ARKIYC51187FB4775A,Juice Leskinen,SOEDSFB12AB018678D,Sietämätön mies,-4.769,nan,85.677,0.943,0.636,0,0.429149837002822,215.03955
ARBM4TC1187FB5CE98,Natalie Cole,SOHBOKB12AB018523D,Busted,-7.092,nan,167.697,0.554,0.501,2008,0.5077816674051294,236.19873
AR3752L1187FB4B67E,The Real Kids,SOGRKIL12AB017DECB,Take it slow,-8.623,nan,79.694,0.0,0.35,0,0.3448719221712127,182.12526
ARNBXZH122988F2C16,Ambient Music Therapy,SOBNNRV12AB0186ED3,Voice of Angels Drone for Spiritual Well Being,-17.929,0.34092275586437804,192.242,0.0,0.0,0,0.35709960935406626,167.3922
ARYLG3I119B8668696,Rockin' Dopsie_ Jr._ The Zydeco Twisters,SOWCFPI12A8C135047,Lucille,-9.246,nan,146.808,0.464,0.437,0,0.0,259.39546
AR4GAFY1187B9B639D,B.B.King,SOLMDFX12A6D227250,Please Love Me,-10.182,nan,105.552,0.028,0.074,1956,0.5422899334343946,167.49669
ARBM4TC1187FB5CE98,Natalie Cole,SOKHAHZ12A8C138045,Don't Get Around Much Anymore,-15.084,0.5855790817073204,118.222,0.31,0.547,1991,0.5077816674051294,154.61832
ARSMRIN1187B9AB35A,Paul Rogers,SOJLHAD12A67ADF6A9,The Hunter,-7.416,0.3277366831778408,134.551,0.599,0.611,1993,0.3645566762673935,265.01179
AR5OHUU1187FB55B10,Peret,SOIITEQ12AB01807A2,Mi Raza,-15.447,0.0,158.79,0.112,0.533,0,0.33961173191175686,286.17098
AR5OB9M1187FB52F29,Darryl Worley,SOQEDJW12A6D4FB3F3,Those Less Fortunate Than I,-7.324,0.5897704239243252,79.534,1.0,1.0,2000,0.5167640302671827,239.56853
ARN7POH1187B9B301E,Jessica Simpson,SODANQM12CF5F890BC,Be,-6.53,nan,163.848,0.633,0.511,2003,0.586086206760435,250.04363
ARDCKVJ1187FB54D1F,Syl Johnson,SOFDDSM12AB0182DCA,Driving Wheel,-9.581,0.42744657148843085,122.789,0.914,0.798,0,0.3884385224952206,238.86322
AR7DFJP1187B992F13,Juana Molina,SOVKCHA12A58A7D703,Quiero,-13.092,0.6434705772425585,87.461,0.113,0.506,2003,0.44822358922684985,159.65995
ARTDMPY11F50C4BB18,Dave Graney & Clare Moore,SOBKPYQ12A6D4FBE96,You Put a Spell on Me,-8.448,nan,93.982,0.671,0.651,0,0.0,248.11057
AR9NA5G1187B98F460,The Raconteurs,SOKEDWE12A6D4F9592,Broken Boy Soldier (KCRW Version),-7.377,nan,128.186,0.605,0.517,2006,0.5628347513553281,230.5824
AR22KLC1187B98E812,Kaija Koo,SONIYKB12A8C13C92A,Tule lähemmäs Beibi,-6.858,0.5484122859689867,115.979,0.321,0.483,1993,0.3792280690900896,240.45669
ARNVYGT1264D12B047,Roy Carrier,SOJJTCO12A58A7932A,My Baby Don't Wear No Shoes,-8.896,0.21204540548371908,104.624,0.513,0.455,0,0.0,220.1073
AR9MRSJ1187B99B99F,La Charanga Rubalcaba,SOKHGKZ12A8C131E06,Los Pintores,-6.422,nan,152.995,0.645,0.453,0,0.2169749606549394,217.99138
AR15O341187B9B182C,Natassa Theodoridou,SODDBMC12A8C142729,Den Thelo Tipota,-4.777,nan,120.357,0.035,0.539,0,0.30318955663217473,233.37751
ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,SOWRSYU12A8C13E417,Servin' Tha Fiends,-4.875,nan,158.058,0.0,0.198,2000,0.5551383219226409,232.202
ARNPPTH1187B9AD429,Jimmy Page / Robert Plant,SOZKYCJ12A6D4F480A,Thank You,-12.494,0.47405483093120077,152.313,0.818,0.716,0,0.4249403308027947,348.08118
ARW70HR1187B9A358C,Aleks Syntek,SOYORMO12A8C135428,Doesn't Matter Where You Are (Intocable),-4.994,nan,153.97,0.302,0.343,0,0.3994315443110678,220.3424
ARKZT1W1187FB54EEA,Marilyn Scott,SOLOWOD12AB0180EB5,Take Me With You,-11.574,0.0,110.226,0.369,0.481,1995,0.3094719879264025,245.62893
ARLHO5Z1187FB4C861,Beastie Boys,SOHLMRI12AB0180B3D,Flute Loop (2009 Digital Remaster),-8.649,nan,104.487,0.178,0.469,0,0.5916280240080216,114.52036
ARWJAQ81187FB46F73,Negura Bunget,SOWUJXU12AC468EA08,Tara De dinicolo De Negura,-4.388,nan,149.14,0.549,0.431,0,0.4758343021492136,353.95873
